,,1,2,3,4,5,6,7,8,9,10,11,12
Aegypti,36,0.0494738418331,0.0525935030448,0.0307111063063,0.0184688038685,0.00836222163575,0.00121929245722,0.0011723371667,0.0011787344189,0.00146338119374,0.0127558050124,0.0169598294173,0.0193379963055
Aegypti,37,0.226211638343,0.241212473861,0.158746306494,0.0465766044068,0.0275324707184,0.0168006041942,0.00969586569842,0.00909672331885,0.012835775765,0.018285666051,0.0617863378256,0.138916876096
Aegypti,38,0.241638592223,0.254709335221,0.145067477166,0.0547476557586,0.0292031983755,0.016569575243,0.00874250809666,0.00916752235851,0.0129998331801,0.0215008442437,0.0493669809113,0.142576086507
Aegypti,39,0.0741614237564,0.0615596890789,0.0799170102825,0.0443815481745,0.00761977178344,0.00292912198423,0.00485122325878,0.00257307722789,0.00338710599409,0.00298165762627,0.0075029507568,0.0711552862989
Aegypti,40,0.00220022023823,0.00198470538491,0.00241642585027,0.00275203673329,0.00299930506172,0.00301920791265,0.00303991745311,0.00293307957319,0.00274387589848,0.0027343763265,0.00298039043871,0.00267945943423
Aegypti,41,0.00150767622312,0.0015427358446,0.00159372350292,0.00179552086972,0.00378703400795,0.0190765172037,0.0318002416084,0.0306810661424,0.02779046212,0.0189740457279,0.00164063321467,0.00159262799794
Aegypti,42,0.00237093206701,0.00252199006134,0.00218294559277,0.00198659318599,0.0203981870208,0.0315008873532,0.0496798415768,0.053894391941,0.0585228592998,0.0366815490534,0.00228584056188,0.00236671773293
Aegypti,43,0.0012710109407,0.00132957906101,0.00140232112085,0.00161300095739,0.00796665750879,0.0269084126251,0.034306936237,0.0368901514693,0.0262674892682,0.0159661173783,0.00153412387267,0.00136270263694
Aegypti,44,0.00253108507451,0.00282790573468,0.00340595166685,0.00252901014742,0.00462463872515,0.0367990501052,0.0293766574514,0.0581930213613,0.116193801989,0.0550144589072,0.00397031616415,0.00339669777909
Aegypti,45,0.00196316191259,0.00211434867489,0.00229098829842,0.00452212599238,0.0152706461657,0.135056483424,0.0679921090174,0.0978518790355,0.0692975504418,0.0254002063224,0.00225763982147,0.00199745434953
Aegypti,46,0.00640498482501,0.00464359907374,0.0121913773963,0.0115835300636,0.0230486887704,0.142101400355,0.141816179506,0.10299795572,0.13107716072,0.0936887005173,0.0245020694276,0.0124787805907
Aegypti,47,0.00697798902114,0.0031127142343,0.0194575687829,0.0401217835594,0.0328192021876,0.17757621282,0.186427391537,0.187551709983,0.19150514956,0.140363808736,0.0518532713198,0.0343070415128
Aegypti,48,0.00892407959952,0.00987700051145,0.0148287197075,0.069373562011,0.16065835907,0.247596113247,0.270009548348,0.269752259963,0.259795266448,0.120487636256,0.0251819364654,0.00957884620429
Aegypti,49,0.00923245017448,0.00960886947445,0.017821266711,0.085621861071,0.218069310568,0.274450742581,0.2731700808,0.268858383704,0.262262897837,0.120188494004,0.018941963104,0.00987679752083
Aegypti,50,0.00930614339582,0.00924205572953,0.0790132246968,0.175426229914,0.254106528934,0.255889706146,0.243722084145,0.248684935922,0.230306526064,0.169949642612,0.0211079418884,0.00899628505223
Aegypti,51,0.0994325445956,0.0169581762852,0.0178097573969,0.0256756707984,0.0850446135253,0.0750218047437,0.100930967487,0.112764663405,0.149380469537,0.139632257538,0.158793651418,0.114149370864
Aegypti,52,0.0983227194646,0.0262193313585,0.0202595721328,0.0311303676994,0.084505161153,0.0984927040543,0.145623671147,0.147253136679,0.178392661961,0.18987175096,0.171389988324,0.14023331844
Aegypti,53,0.110398129322,0.0284953356918,0.0228316823003,0.0317914242582,0.107419876793,0.122436212275,0.135060818273,0.164034140522,0.196255655144,0.209742593825,0.192300081443,0.15058305292
Aegypti,54,0.132305697076,0.0512251241922,0.0477673087977,0.0549466034637,0.132919084229,0.122641375424,0.145472018866,0.163268766567,0.189167152751,0.172308630384,0.195572002396,0.156310992869
Aegypti,55,0.116952915335,0.029591700274,0.0310861751232,0.0282288170432,0.084172192883,0.162149913393,0.147004764605,0.202517848182,0.200327070746,0.192278112896,0.252953797923,0.202661200701
Aegypti,56,0.000894019845085,0.000876684111564,0.000893394858955,0.000855412975248,0.000939683208358,0.00279915263442,0.00286064695259,0.00163819937909,0.00100285710119,0.000907805417411,0.00089712756273,0.000894893889492
Aegypti,57,0.00225174559463,0.00124733404962,0.00193889634505,0.000964768549998,0.00166218959184,0.00190429021943,0.00176004396239,0.00177104967507,0.00141005877402,0.00243721046779,0.00323465543738,0.00320682389964
Aegypti,58,0.0339009501793,0.0260216859025,0.0261983523033,0.0282296440178,0.0504796522482,0.082934926981,0.0934551005657,0.0873399095713,0.0828877125505,0.0802279615613,0.0654335290284,0.0408599114823
Aegypti,59,0.0521034721886,0.0310670667888,0.0189870478878,0.0249785678103,0.0890108732918,0.144422134401,0.153494856567,0.141056056289,0.154743165502,0.146419328394,0.11464911558,0.0631312106854
Aegypti,60,0.0796574657997,0.0216769338858,0.0274841271483,0.0210492740694,0.097747324311,0.172975927745,0.163952030038,0.13734404247,0.172904262991,0.175338520111,0.140125791664,0.0761704866272
Aegypti,61,0.0712528704081,0.0133360243563,0.0233342596418,0.0229248580128,0.114351558454,0.195186929039,0.186332245075,0.14711538481,0.207125063632,0.195773003827,0.161750104618,0.0848958968214
Aegypti,62,0.0216758373516,0.0448746126578,0.243933776741,0.1927167085,0.12729243946,0.196060225786,0.199871670917,0.122048873673,0.198825803243,0.147970903581,0.0288164494048,0.0216829739883
Aegypti,63,0.0162410502615,0.0278568063264,0.108518303266,0.153704846499,0.179467818171,0.20342791003,0.260599765177,0.270117681337,0.24329568407,0.131661800022,0.0201870491721,0.0174274603899
Aegypti,64,0.016557997408,0.0425605523601,0.28507211772,0.23010304186,0.156379312296,0.255471668197,0.209589841163,0.12111484547,0.187732023589,0.182650635909,0.0249020704212,0.0165302230957
Aegypti,65,0.0159192844869,0.0143529866113,0.266550729063,0.227058481457,0.136943309521,0.30064198156,0.219028735335,0.0447158740811,0.193780291886,0.214155453399,0.0221007255562,0.0162759776882
Aegypti,66,0.0433859148017,0.0132411265463,0.0137968012506,0.0540806014245,0.0925000695098,0.197522926526,0.252559227757,0.265827744784,0.24330259914,0.305463690076,0.0957063019912,0.0874546770546
Aegypti,67,0.0157617336133,0.0161791049847,0.0162241042163,0.0219513840703,0.0331330608304,0.0477107700999,0.0747749232422,0.0766857764778,0.0524396421561,0.0196612241961,0.0159516160399,0.0154192130059
Aegypti,68,0.0114426873887,0.0111597474732,0.0114078644732,0.0172061581147,0.0363174993171,0.0666052928488,0.0976052526682,0.0951121099042,0.073909301929,0.0213841962817,0.010856253279,0.0111552333877
Aegypti,69,0.00240834376152,0.00262802520122,0.00400355072092,0.0150817494583,0.0610039390641,0.116676454008,0.184017960649,0.188170612387,0.145367377787,0.035807680829,0.0044693886386,0.00243175390926
Aegypti,70,0.00146879736082,0.00150967245599,0.0100640348964,0.0300661967223,0.111637774037,0.178665727655,0.220704044507,0.221128539875,0.185070979288,0.0532214785439,0.00622311936656,0.00249703933729
Aegypti,71,0.000887506460607,0.000959231907337,0.00450835674331,0.0293044615261,0.127979900811,0.212893969794,0.267444295924,0.268335575824,0.246920112084,0.0751251091362,0.00660260565089,0.00193670066936
Aegypti,72,0.000763224516172,0.00101591241163,0.0209151986306,0.0460063706171,0.175979766485,0.22429356947,0.259848155726,0.259914553727,0.243318708331,0.0956140460464,0.00707631021364,0.00331092946279
Aegypti,73,0.0214548331513,0.0227233006596,0.0114169740879,0.00782390272328,0.00766210059854,0.00760380097467,0.00753482325345,0.00759195342472,0.00757782668538,0.00758517097248,0.00813467920912,0.012575150894
Aegypti,74,0.0864029697396,0.0837890738275,0.0796418905,0.0469172302899,0.0363238492435,0.0166082815434,0.0148993670949,0.0185467279718,0.0382064451693,0.0456842470974,0.0601025082378,0.0812384152896
Aegypti,75,0.132588722534,0.119729542641,0.113621869556,0.0270947180628,0.0161241547414,0.0113815547667,0.00913908140848,0.0110753007655,0.0152931816191,0.0245453319561,0.0880043561603,0.125277223905
Aegypti,76,0.174904171393,0.177606961907,0.167317460096,0.0889802756617,0.0644705770577,0.0157092308963,0.0135869590767,0.0140237219989,0.0516312127118,0.0690033315548,0.136192982407,0.164361797862
Aegypti,77,0.197584590046,0.176603223971,0.166224322868,0.108800249806,0.0678008605554,0.0248576125638,0.0188414977751,0.016281885801,0.0470705427146,0.110042805555,0.149781661329,0.176733769064
Aegypti,78,0.00251546248398,0.00253435757283,0.00231519200373,0.00294355845194,0.00229418480776,0.00221849899988,0.00294453979238,0.0024509975948,0.00351084883583,0.00269993313755,0.00270914298245,0.00287787099327
Aegypti,79,0.00184992415454,0.00194249848759,0.00187846969221,0.00238472463934,0.00244380625512,0.00706918057426,0.0079457452743,0.00877908945554,0.0201430186147,0.0075223318152,0.00285012453673,0.00282966503018
Aegypti,80,0.000573876583841,0.000642252862408,0.000517230245741,0.00102660857614,0.00175306027833,0.00529355317199,0.00788051975401,0.00398544014997,0.00260647057441,0.000909590111232,0.00256495508127,0.00204514265346
Aegypti,81,0.000278998125978,0.000282026780207,0.000264683045883,0.000368265382339,0.00103446226322,0.0111268227378,0.0139136812756,0.00563955674005,0.0043058876093,0.000297482973608,0.000924083180472,0.000667770872505
Aegypti,82,0.11653508424,0.103538173601,0.0750514967949,0.0277621981428,0.0150397289545,0.00526274827717,0.00178167182442,0.00251719691965,0.0265383236427,0.0163158662112,0.0207058210211,0.0285352686624
Aegypti,83,0.243269975727,0.172456773097,0.0396805249595,0.0204197620923,0.00933554304014,0.00508097851418,0.00158963829668,0.00273017911383,0.0125216166702,0.00920628900225,0.0311700233092,0.114346529639
Aegypti,84,0.309605292771,0.286287631724,0.0511517126446,0.0318552580202,0.012741985894,0.0112034074549,0.00378180600034,0.00632311117855,0.0107788988403,0.0169988394883,0.065646445307,0.203558018588
Aegypti,85,0.307555757433,0.304463893154,0.0770070416129,0.0358257016239,0.017949182693,0.0128405893159,0.00557002514615,0.0132287711917,0.0157794064411,0.0246620087154,0.0822952617302,0.290550253707
Aegypti,86,0.405480216872,0.313472331981,0.121309667287,0.0739979688952,0.0226234866952,0.00258205287039,0.00239898548988,0.00180576260611,0.0169995086366,0.0476900685232,0.161122660871,0.382230859685
Aegypti,87,0.439734117503,0.397035274053,0.117094527382,0.0716835392112,0.032683338748,0.0128654978676,0.00414506765541,0.00924426866285,0.0263876924431,0.0545257360021,0.0936646238207,0.372471015287
Aegypti,88,0.441664166454,0.386951830378,0.0697771310707,0.0652987080172,0.0396583078911,0.021668968373,0.00356925981488,0.0143197751358,0.0292925769262,0.0673523286369,0.122153552971,0.45066762223
Aegypti,89,0.143683229624,0.14133757559,0.138212135816,0.0971921121472,0.0595634315741,0.0129964817601,0.00995737122341,0.00821875455099,0.057758223985,0.0836457989141,0.105902639895,0.126078189202
Aegypti,90,0.152302776623,0.151907287037,0.151561817988,0.133720546676,0.0933967747569,0.0554401841941,0.0391834931786,0.0318280451593,0.0449334140747,0.0696260764188,0.0914917178441,0.126878790766
Aegypti,91,0.153788529305,0.165114439622,0.164884909302,0.139461038442,0.0883971272709,0.0513577018398,0.0371639983109,0.0341084890118,0.0394331248247,0.0629617282416,0.0815472115062,0.113220386151
Aegypti,92,0.165830436884,0.178961017902,0.197661238877,0.16723086324,0.0966370045085,0.0705546301038,0.0584787764509,0.0438781322069,0.0422064062055,0.0760913776227,0.113286423037,0.14379743416
Aegypti,93,0.172018352269,0.207684545292,0.236454547,0.204638439965,0.110866778011,0.0608065286278,0.0483666995099,0.0339475040975,0.0358324022972,0.0939930912715,0.127275071112,0.146837779239
Aegypti,94,0.24069589751,0.205847489325,0.186411970396,0.158190684661,0.0890871216872,0.0259857648852,0.0183088746411,0.0219407224797,0.0653432955033,0.177949940797,0.202784527633,0.244358204179
Aegypti,95,0.0744842773024,0.0328401331087,0.0281182234829,0.148790072914,0.156556532182,0.110503917039,0.129748601218,0.109998794501,0.0988408028493,0.153624757012,0.146383657534,0.154504810002
Aegypti,96,0.120409932787,0.109456621005,0.103153420156,0.0973859362443,0.0983528690421,0.0871931563338,0.0898806132637,0.0980098708437,0.113727798908,0.116460772463,0.122369476847,0.124011582712
Aegypti,97,0.175873982437,0.149454073026,0.124197808628,0.116134824838,0.114825622911,0.100462984334,0.108851566685,0.124569644562,0.134331724553,0.148963111852,0.159787000797,0.16463702509
Aegypti,98,0.000575091788054,0.000566874261276,0.000543252387575,0.000547532535093,0.000975289182871,0.00261117299519,0.00261383244327,0.00232524052054,0.00237316192412,0.000582647293764,0.000791939321015,0.000682328267082
Aegypti,99,0.000336175373909,0.000343432392967,0.000327130093732,0.000326287255953,0.000727365729608,0.00741951403112,0.00427591539657,0.00394041265841,0.00379219091532,0.000412873607769,0.00059179089285,0.000405220749941
Aegypti,100,0.000593770226014,0.00061928903956,0.000533755571014,0.000501282118674,0.000786235265719,0.0134339451805,0.00846431119332,0.00886905335245,0.00772085412157,0.000854469216885,0.00125369576618,0.00112838291104
Aegypti,101,0.0133356867699,0.0154983855831,0.0204831191962,0.039602309133,0.239012002303,0.307954687092,0.323900481218,0.338394487669,0.242040619378,0.0511916863657,0.0228365761968,0.0153116552883
Aegypti,102,0.0149347750987,0.0170781946704,0.024752482413,0.0580363594712,0.196148783641,0.363063299669,0.293032460047,0.357922546727,0.240690485992,0.0670466761792,0.023202150127,0.0172003753563
Aegypti,103,0.00777413078817,0.00756141934587,0.00802052064791,0.00816907657837,0.00831020534506,0.00262414065214,0.00283052098782,0.00279216765748,0.00491028497837,0.00884541366413,0.00800912499211,0.00813457579528
Aegypti,104,0.0430083115985,0.0403488680017,0.0432577381876,0.0487912323901,0.0431587748586,0.00947966311648,0.00924108630153,0.00921390657762,0.0125923387867,0.0452917678999,0.0420840695511,0.0492650287561
Aegypti,105,0.0825482525614,0.0772139107889,0.0824510025088,0.0910039542413,0.0821576421768,0.0173316449959,0.0172285745582,0.0167859397174,0.0233274534913,0.076486009357,0.0810679766124,0.0887235156523
Aegypti,106,0.0757183004983,0.0758636685205,0.0792845103088,0.0870846987402,0.0859439146942,0.0184377563328,0.0176375628241,0.0181953193153,0.0351819397614,0.0873025529877,0.0762167080633,0.0792981432332
Aegypti,107,0.0962386363436,0.0911253720298,0.108000714364,0.109320943792,0.102144678407,0.0200719244868,0.0194379225062,0.0203064344552,0.030455376392,0.122614531967,0.0996987070551,0.106462443382
Aegypti,108,0.00709849953961,0.009912013065,0.00939665259457,0.0152783429815,0.0742064710628,0.133508375893,0.15482124924,0.15460622589,0.159320352578,0.105984094846,0.0148370966721,0.00827727816965
Aegypti,109,0.0133696000305,0.0133768765185,0.0327262037322,0.0784506720881,0.129362196925,0.130593692938,0.151882055153,0.160584128685,0.17693524107,0.139755382766,0.064199571076,0.0133274047706
Aegypti,110,0.0187826201501,0.0168420235173,0.0141795141878,0.147134789114,0.206007000211,0.15302907915,0.194597456681,0.21027593158,0.24449052578,0.170801338576,0.03572245269,0.0196734477364
Aegypti,111,0.021109037682,0.019869956086,0.0311120237666,0.152867251401,0.224762816979,0.19323168053,0.170098828427,0.171615390382,0.213536271453,0.199678618222,0.0833249972769,0.021833908311
Aegypti,112,0.0220397546682,0.022456652206,0.0382272607422,0.176618059442,0.263423619382,0.230417661541,0.154833598612,0.163717065037,0.21836087388,0.263886359641,0.163953910226,0.0276944453401
Aegypti,113,0.0228427008487,0.0222193504999,0.0207399518468,0.262526592542,0.296720111837,0.189964275339,0.141590533686,0.160637693702,0.215034692646,0.266952660418,0.164960434364,0.0288573843445
Aegypti,114,0.0165598147996,0.0193606531643,0.0980708702367,0.114573613209,0.137193887385,0.124492471275,0.111273347082,0.105234415766,0.154972297731,0.151258186085,0.0645952859327,0.0161147137429
Aegypti,115,0.0150153567186,0.0290245476051,0.083637809869,0.107534965418,0.143180895329,0.155579384935,0.169735790315,0.1894407992,0.173584157969,0.12779952094,0.053845078246,0.0185170110791
Aegypti,116,0.0142132063499,0.0132684756625,0.0750770897977,0.184799841872,0.199397732135,0.192400650841,0.216728122983,0.205706235357,0.181393874615,0.157023806775,0.0216920395495,0.0126874359333
Aegypti,117,0.00170822398441,0.0016317828678,0.00167421115853,0.00164869897325,0.00160491940186,0.00198227498826,0.00236540125782,0.00319256490557,0.0021285774494,0.00184285646991,0.0017803737437,0.00174801116598
Aegypti,118,0.0223041941897,0.0215979063849,0.0201386620743,0.0215291896375,0.0290842799216,0.0295510713943,0.0573956663369,0.0559381273894,0.0619684901486,0.0562695367146,0.0686795177587,0.0260417794286
Aegypti,119,0.00602964413328,0.00397164421324,0.00335258285325,0.00988941161616,0.0131944283694,0.0225200284817,0.0268933277087,0.116911891554,0.147997816011,0.0394935630464,0.0242617015175,0.0255723927372
Aegypti,120,0.0343805023824,0.0274159183926,0.0281781979709,0.0317439441034,0.0335687912438,0.0388043235363,0.043553596566,0.145781673963,0.236866549441,0.0754446127806,0.0583963619175,0.0406866944886
Aegypti,121,0.0502879895754,0.0320619154384,0.0319576806699,0.0409607282501,0.052074991671,0.0699839665043,0.0899428155433,0.148611393619,0.36523329305,0.0796384113652,0.0642273830901,0.076835455995
Aegypti,122,0.048447537531,0.0407136735207,0.0428874353818,0.0469431558607,0.044649513573,0.0475092506635,0.0518785740919,0.203452811164,0.510148790421,0.0996706302356,0.0762076070675,0.0489929260886
Aegypti,123,0.0331568943713,0.0323611573536,0.0306432390157,0.030606114361,0.0360458407778,0.0371346540581,0.0505747915465,0.301707025065,0.518094777357,0.229211009043,0.0622945468336,0.0455571361196
Aegypti,124,0.0435999014637,0.0350207712442,0.0334916848505,0.0372718239688,0.0436387450977,0.0494266409526,0.067098018991,0.367189053906,0.538588879252,0.233739190309,0.0724390113929,0.0492710461462
Aegypti,125,0.0440220737588,0.0381653761743,0.0380036537456,0.0378139715453,0.23977039266,0.192786821376,0.124228170407,0.13188476281,0.139259317761,0.251044501271,0.196020194452,0.0574567320982
Aegypti,126,0.0342055460186,0.0263871242705,0.0298256282317,0.0202889205447,0.109356787302,0.161616298061,0.254402766205,0.276807948661,0.236016134913,0.093866371166,0.0325131415222,0.0311694781551
Aegypti,127,0.0141684430928,0.018479921977,0.0545358774414,0.10303696297,0.156334967089,0.193775757765,0.197715141173,0.215142384664,0.211735622955,0.188558431557,0.0423330578599,0.0136907906071
Aegypti,128,0.0217586452561,0.0305884015073,0.117104384828,0.141351512419,0.17384849346,0.182919054934,0.180031093732,0.197066911484,0.186063091024,0.183590212145,0.103888786021,0.0236926165143
Aegypti,129,0.0140613901668,0.00894460531401,0.0109018496995,0.0143934737538,0.0147288489586,0.0152980128262,0.0226788648552,0.0608379684079,0.0471385061779,0.0195369015607,0.0217407207901,0.0200239379531
Aegypti,130,0.0252974914734,0.0230065786958,0.0360541248127,0.0411716123007,0.0391039018527,0.0500208068847,0.237739598836,0.6341308637,0.178799799295,0.0569166984242,0.0414021862282,0.0301752729529
Aegypti,131,0.0235821976197,0.0359167069781,0.0331687504602,0.0299625784229,0.139771616933,0.141970866598,0.352205982176,0.419580959793,0.243074514873,0.0761841852186,0.0354050646921,0.0331927076477
Aegypti,132,0.0282735974519,0.0533952089984,0.062299108002,0.0356934919235,0.122832899206,0.220250624026,0.290770823677,0.419305920618,0.278723655749,0.0574981768423,0.0686250279694,0.0380369133703
Aegypti,133,0.00779974483406,0.00820291070272,0.00780038652452,0.00752198101901,0.00793049402266,0.00965282865507,0.00910655193937,0.00701026174325,0.00516339463137,0.00447281986285,0.00627800987236,0.00743156668764
Aegypti,134,0.00134682506786,0.00137110089787,0.00137167235208,0.001356773995,0.00251872307008,0.00736219519038,0.0172223865324,0.019273231755,0.00954201502644,0.0016953439645,0.00140696254785,0.00137710718136
Aegypti,135,0.0012601473733,0.00127691718968,0.00122369697512,0.00155820071318,0.0113490565655,0.0372959265843,0.0996729844218,0.0996233881774,0.0429210988615,0.00893705886669,0.00127889550455,0.00126695264407
Aegypti,136,0.00114723868245,0.00119570248668,0.0017159041272,0.0051961455755,0.0275977220571,0.0990976946758,0.178827311554,0.157208902471,0.0495775519152,0.0208498159175,0.00384235007215,0.00130314180353
Aegypti,137,0.00158666670776,0.0015743677583,0.00151127422058,0.0012976243922,0.0156638164239,0.110350618731,0.41672741304,0.341701309057,0.0283210642204,0.00900329707101,0.00129312101592,0.0015053157816
Aegypti,138,0.000992187213914,0.000990158870025,0.00143200217577,0.00371176467377,0.0291137928098,0.105905936357,0.214371058815,0.174423498285,0.149642914949,0.041468932282,0.00160515750274,0.00100194352816
